Part, Description, Value, Case, Power, Supplier 1, Supplier Part Number 1, Library Path, Library Ref, Footprint Path, Footprint Ref, Company, Comment 
RES1206_383K, "RES 1206 383KOhm 1/4W", 383K, 1206, 1/4, Digikey, 541-383KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_392K, "RES 1206 392KOhm 1/4W", 392K, 1206, 1/4, Digikey, 541-392KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_402K, "RES 1206 402KOhm 1/4W", 402K, 1206, 1/4, Digikey, 541-402KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_412K, "RES 1206 412KOhm 1/4W", 412K, 1206, 1/4, Digikey, 541-412KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_422K, "RES 1206 422KOhm 1/4W", 422K, 1206, 1/4, Digikey, 541-422KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_432K, "RES 1206 432KOhm 1/4W", 432K, 1206, 1/4, Digikey, 541-432KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_442K, "RES 1206 442KOhm 1/4W", 442K, 1206, 1/4, Digikey, 541-442KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_453K, "RES 1206 453KOhm 1/4W", 453K, 1206, 1/4, Digikey, 541-453KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_464K, "RES 1206 464KOhm 1/4W", 464K, 1206, 1/4, Digikey, 541-464KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_475K, "RES 1206 475KOhm 1/4W", 475K, 1206, 1/4, Digikey, 541-475KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_487K, "RES 1206 487KOhm 1/4W", 487K, 1206, 1/4, Digikey, 541-487KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_499K, "RES 1206 499KOhm 1/4W", 499K, 1206, 1/4, Digikey, 541-499KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_511K, "RES 1206 511KOhm 1/4W", 511K, 1206, 1/4, Digikey, 541-511KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_523K, "RES 1206 523KOhm 1/4W", 523K, 1206, 1/4, Digikey, 541-523KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_536K, "RES 1206 536KOhm 1/4W", 536K, 1206, 1/4, Digikey, 541-536KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_549K, "RES 1206 549KOhm 1/4W", 549K, 1206, 1/4, Digikey, 541-549KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_562K, "RES 1206 562KOhm 1/4W", 562K, 1206, 1/4, Digikey, 541-562KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_576K, "RES 1206 576KOhm 1/4W", 576K, 1206, 1/4, Digikey, 541-576KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_590K, "RES 1206 590KOhm 1/4W", 590K, 1206, 1/4, Digikey, 541-590KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_604K, "RES 1206 604KOhm 1/4W", 604K, 1206, 1/4, Digikey, 541-604KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_619K, "RES 1206 619KOhm 1/4W", 619K, 1206, 1/4, Digikey, 541-619KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_634K, "RES 1206 634KOhm 1/4W", 634K, 1206, 1/4, Digikey, 541-634KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_649K, "RES 1206 649KOhm 1/4W", 649K, 1206, 1/4, Digikey, 541-649KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_665K, "RES 1206 665KOhm 1/4W", 665K, 1206, 1/4, Digikey, 541-665KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_681K, "RES 1206 681KOhm 1/4W", 681K, 1206, 1/4, Digikey, 541-681KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_698K, "RES 1206 698KOhm 1/4W", 698K, 1206, 1/4, Digikey, 541-698KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_715K, "RES 1206 715KOhm 1/4W", 715K, 1206, 1/4, Digikey, 541-715KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_732K, "RES 1206 732KOhm 1/4W", 732K, 1206, 1/4, Digikey, 541-732KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_750K, "RES 1206 750KOhm 1/4W", 750K, 1206, 1/4, Digikey, 541-750KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_768K, "RES 1206 768KOhm 1/4W", 768K, 1206, 1/4, Digikey, 541-768KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_787K, "RES 1206 787KOhm 1/4W", 787K, 1206, 1/4, Digikey, 541-787KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_806K, "RES 1206 806KOhm 1/4W", 806K, 1206, 1/4, Digikey, 541-806KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_825K, "RES 1206 825KOhm 1/4W", 825K, 1206, 1/4, Digikey, 541-825KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_845K, "RES 1206 845KOhm 1/4W", 845K, 1206, 1/4, Digikey, 541-845KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_866K, "RES 1206 866KOhm 1/4W", 866K, 1206, 1/4, Digikey, 541-866KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_887K, "RES 1206 887KOhm 1/4W", 887K, 1206, 1/4, Digikey, 541-887KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_909K, "RES 1206 909KOhm 1/4W", 909K, 1206, 1/4, Digikey, 541-909KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_931K, "RES 1206 931KOhm 1/4W", 931K, 1206, 1/4, Digikey, 541-931KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_953K, "RES 1206 953KOhm 1/4W", 953K, 1206, 1/4, Digikey, 541-953KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1206_976K, "RES 1206 976KOhm 1/4W", 976K, 1206, 1/4, Digikey, 541-976KFCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1206 , Atlantix EDA, =Description 
RES1210_1.00, "RES 1210 1.00Ohm 1/2W", 1.00, 1210, 1/2, Digikey, 541-1AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.02, "RES 1210 1.02Ohm 1/2W", 1.02, 1210, 1/2, Digikey, 541-1.02AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.05, "RES 1210 1.05Ohm 1/2W", 1.05, 1210, 1/2, Digikey, 541-1.05AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.07, "RES 1210 1.07Ohm 1/2W", 1.07, 1210, 1/2, Digikey, 541-1.07AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.10, "RES 1210 1.10Ohm 1/2W", 1.10, 1210, 1/2, Digikey, 541-1.1AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.13, "RES 1210 1.13Ohm 1/2W", 1.13, 1210, 1/2, Digikey, 541-1.13AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.15, "RES 1210 1.15Ohm 1/2W", 1.15, 1210, 1/2, Digikey, 541-1.15AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.18, "RES 1210 1.18Ohm 1/2W", 1.18, 1210, 1/2, Digikey, 541-1.18AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.21, "RES 1210 1.21Ohm 1/2W", 1.21, 1210, 1/2, Digikey, 541-1.21AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.24, "RES 1210 1.24Ohm 1/2W", 1.24, 1210, 1/2, Digikey, 541-1.24AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.27, "RES 1210 1.27Ohm 1/2W", 1.27, 1210, 1/2, Digikey, 541-1.27AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.30, "RES 1210 1.30Ohm 1/2W", 1.30, 1210, 1/2, Digikey, 541-1.3AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.33, "RES 1210 1.33Ohm 1/2W", 1.33, 1210, 1/2, Digikey, 541-1.33AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.37, "RES 1210 1.37Ohm 1/2W", 1.37, 1210, 1/2, Digikey, 541-1.37AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.40, "RES 1210 1.40Ohm 1/2W", 1.40, 1210, 1/2, Digikey, 541-1.4AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.43, "RES 1210 1.43Ohm 1/2W", 1.43, 1210, 1/2, Digikey, 541-1.43AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.47, "RES 1210 1.47Ohm 1/2W", 1.47, 1210, 1/2, Digikey, 541-1.47AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.50, "RES 1210 1.50Ohm 1/2W", 1.50, 1210, 1/2, Digikey, 541-1.5AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.54, "RES 1210 1.54Ohm 1/2W", 1.54, 1210, 1/2, Digikey, 541-1.54AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.58, "RES 1210 1.58Ohm 1/2W", 1.58, 1210, 1/2, Digikey, 541-1.58AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.62, "RES 1210 1.62Ohm 1/2W", 1.62, 1210, 1/2, Digikey, 541-1.62AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.65, "RES 1210 1.65Ohm 1/2W", 1.65, 1210, 1/2, Digikey, 541-1.65AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.69, "RES 1210 1.69Ohm 1/2W", 1.69, 1210, 1/2, Digikey, 541-1.69AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.74, "RES 1210 1.74Ohm 1/2W", 1.74, 1210, 1/2, Digikey, 541-1.74AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.78, "RES 1210 1.78Ohm 1/2W", 1.78, 1210, 1/2, Digikey, 541-1.78AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.82, "RES 1210 1.82Ohm 1/2W", 1.82, 1210, 1/2, Digikey, 541-1.82AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.87, "RES 1210 1.87Ohm 1/2W", 1.87, 1210, 1/2, Digikey, 541-1.87AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.91, "RES 1210 1.91Ohm 1/2W", 1.91, 1210, 1/2, Digikey, 541-1.91AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_1.96, "RES 1210 1.96Ohm 1/2W", 1.96, 1210, 1/2, Digikey, 541-1.96AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.00, "RES 1210 2.00Ohm 1/2W", 2.00, 1210, 1/2, Digikey, 541-2AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.05, "RES 1210 2.05Ohm 1/2W", 2.05, 1210, 1/2, Digikey, 541-2.05AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.10, "RES 1210 2.10Ohm 1/2W", 2.10, 1210, 1/2, Digikey, 541-2.1AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.15, "RES 1210 2.15Ohm 1/2W", 2.15, 1210, 1/2, Digikey, 541-2.15AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.21, "RES 1210 2.21Ohm 1/2W", 2.21, 1210, 1/2, Digikey, 541-2.21AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.26, "RES 1210 2.26Ohm 1/2W", 2.26, 1210, 1/2, Digikey, 541-2.26AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.32, "RES 1210 2.32Ohm 1/2W", 2.32, 1210, 1/2, Digikey, 541-2.32AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.37, "RES 1210 2.37Ohm 1/2W", 2.37, 1210, 1/2, Digikey, 541-2.37AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.43, "RES 1210 2.43Ohm 1/2W", 2.43, 1210, 1/2, Digikey, 541-2.43AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.49, "RES 1210 2.49Ohm 1/2W", 2.49, 1210, 1/2, Digikey, 541-2.49AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.55, "RES 1210 2.55Ohm 1/2W", 2.55, 1210, 1/2, Digikey, 541-2.55AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.61, "RES 1210 2.61Ohm 1/2W", 2.61, 1210, 1/2, Digikey, 541-2.61AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.67, "RES 1210 2.67Ohm 1/2W", 2.67, 1210, 1/2, Digikey, 541-2.67AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.74, "RES 1210 2.74Ohm 1/2W", 2.74, 1210, 1/2, Digikey, 541-2.74AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.80, "RES 1210 2.80Ohm 1/2W", 2.80, 1210, 1/2, Digikey, 541-2.8AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.87, "RES 1210 2.87Ohm 1/2W", 2.87, 1210, 1/2, Digikey, 541-2.87AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_2.94, "RES 1210 2.94Ohm 1/2W", 2.94, 1210, 1/2, Digikey, 541-2.94AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.01, "RES 1210 3.01Ohm 1/2W", 3.01, 1210, 1/2, Digikey, 541-3.01AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.09, "RES 1210 3.09Ohm 1/2W", 3.09, 1210, 1/2, Digikey, 541-3.09AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.16, "RES 1210 3.16Ohm 1/2W", 3.16, 1210, 1/2, Digikey, 541-3.16AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.24, "RES 1210 3.24Ohm 1/2W", 3.24, 1210, 1/2, Digikey, 541-3.24AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.32, "RES 1210 3.32Ohm 1/2W", 3.32, 1210, 1/2, Digikey, 541-3.32AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.40, "RES 1210 3.40Ohm 1/2W", 3.40, 1210, 1/2, Digikey, 541-3.4AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.48, "RES 1210 3.48Ohm 1/2W", 3.48, 1210, 1/2, Digikey, 541-3.48AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.57, "RES 1210 3.57Ohm 1/2W", 3.57, 1210, 1/2, Digikey, 541-3.57AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.65, "RES 1210 3.65Ohm 1/2W", 3.65, 1210, 1/2, Digikey, 541-3.65AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.74, "RES 1210 3.74Ohm 1/2W", 3.74, 1210, 1/2, Digikey, 541-3.74AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.83, "RES 1210 3.83Ohm 1/2W", 3.83, 1210, 1/2, Digikey, 541-3.83AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_3.92, "RES 1210 3.92Ohm 1/2W", 3.92, 1210, 1/2, Digikey, 541-3.92AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.02, "RES 1210 4.02Ohm 1/2W", 4.02, 1210, 1/2, Digikey, 541-4.02AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.12, "RES 1210 4.12Ohm 1/2W", 4.12, 1210, 1/2, Digikey, 541-4.12AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.22, "RES 1210 4.22Ohm 1/2W", 4.22, 1210, 1/2, Digikey, 541-4.22AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.32, "RES 1210 4.32Ohm 1/2W", 4.32, 1210, 1/2, Digikey, 541-4.32AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.42, "RES 1210 4.42Ohm 1/2W", 4.42, 1210, 1/2, Digikey, 541-4.42AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.53, "RES 1210 4.53Ohm 1/2W", 4.53, 1210, 1/2, Digikey, 541-4.53AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.64, "RES 1210 4.64Ohm 1/2W", 4.64, 1210, 1/2, Digikey, 541-4.64AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.75, "RES 1210 4.75Ohm 1/2W", 4.75, 1210, 1/2, Digikey, 541-4.75AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.87, "RES 1210 4.87Ohm 1/2W", 4.87, 1210, 1/2, Digikey, 541-4.87AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_4.99, "RES 1210 4.99Ohm 1/2W", 4.99, 1210, 1/2, Digikey, 541-4.99AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_5.11, "RES 1210 5.11Ohm 1/2W", 5.11, 1210, 1/2, Digikey, 541-5.11AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_5.23, "RES 1210 5.23Ohm 1/2W", 5.23, 1210, 1/2, Digikey, 541-5.23AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_5.36, "RES 1210 5.36Ohm 1/2W", 5.36, 1210, 1/2, Digikey, 541-5.36AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_5.49, "RES 1210 5.49Ohm 1/2W", 5.49, 1210, 1/2, Digikey, 541-5.49AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_5.62, "RES 1210 5.62Ohm 1/2W", 5.62, 1210, 1/2, Digikey, 541-5.62AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_5.76, "RES 1210 5.76Ohm 1/2W", 5.76, 1210, 1/2, Digikey, 541-5.76AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_5.90, "RES 1210 5.90Ohm 1/2W", 5.90, 1210, 1/2, Digikey, 541-5.9AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_6.04, "RES 1210 6.04Ohm 1/2W", 6.04, 1210, 1/2, Digikey, 541-6.04AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_6.19, "RES 1210 6.19Ohm 1/2W", 6.19, 1210, 1/2, Digikey, 541-6.19AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_6.34, "RES 1210 6.34Ohm 1/2W", 6.34, 1210, 1/2, Digikey, 541-6.34AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_6.49, "RES 1210 6.49Ohm 1/2W", 6.49, 1210, 1/2, Digikey, 541-6.49AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_6.65, "RES 1210 6.65Ohm 1/2W", 6.65, 1210, 1/2, Digikey, 541-6.65AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_6.81, "RES 1210 6.81Ohm 1/2W", 6.81, 1210, 1/2, Digikey, 541-6.81AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_6.98, "RES 1210 6.98Ohm 1/2W", 6.98, 1210, 1/2, Digikey, 541-6.98AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_7.15, "RES 1210 7.15Ohm 1/2W", 7.15, 1210, 1/2, Digikey, 541-7.15AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_7.32, "RES 1210 7.32Ohm 1/2W", 7.32, 1210, 1/2, Digikey, 541-7.32AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_7.50, "RES 1210 7.50Ohm 1/2W", 7.50, 1210, 1/2, Digikey, 541-7.5AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_7.68, "RES 1210 7.68Ohm 1/2W", 7.68, 1210, 1/2, Digikey, 541-7.68AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
